block_height,hash,received,confirmed,fees,gas_fee_cap,gas_price,gas_tip_cap,gas_used
20000041,4a6ac870ff8284f155e277369ec66d6aa58f76afe39a30785fd4b5a57ad67a62,2024-06-01T22:44:48.441Z,2024-06-01T22:44:59Z,2026510545381210,10260732380,10260732380,100000000,412290
20000041,9d50fc845249eeacc8cacd8190a8413054a32e9413ef224ad7b5ae0f1103dee2,2024-06-01T22:44:55.062Z,2024-06-01T22:44:59Z,131764619503232,6736967002,6736967002,1440186339,21064
20000041,c6d7b6e5bc711d33eefca0afc725de9d32c369587ef214d99fcab6fe1b31965e,2024-06-01T22:44:59Z,2024-06-01T22:44:59Z,237823317495634,5515255154,5515255154,700000005,43121
20000041,e3f32f1a8cababddcb2d844dfdcc5b3b0416ae8657acccbc3f378d2963f642b0,2024-06-01T22:44:52.365Z,2024-06-01T22:44:59Z,1825171406028905,6100000000,6100000000,80000000,372845
20000041,2ff07424c430440d6674e88cb58bffcda42c7ec448d2d60beb3c50a4370a1804,2024-06-01T22:44:54.381Z,2024-06-01T22:44:59Z,205426869353868,5451302127,5451302127,5451302127,37684
20000041,1483c3135cc5580619f4807033ba952c5f883a5627e06b8be321f8aeb3cea4f6,2024-06-01T22:44:59Z,2024-06-01T22:44:59Z,1221695526274500,4877028049,4877028049,4877028049,250500
20000042,3a4d81fbe75e5b8105d551cf7fe5faeb7dd3cd25e7c39f95e03b0e59b2fbf59f,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,1035715191999933,22300781431,22300781431,22300781431,46443
20000042,d530d2edefea2bf7c4f4f6945c2e39b67500aa4805a7dfe35208a5f81566aad2,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,2475275234933845,22300781431,22300781431,22300781431,110995
20000042,219fbb1626158ef1df6234e304a06853b52b63e0b5403734beaa9db59544a2c5,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,1035982801377105,22300781431,22300781431,22300781431,46455
20000042,74572984ff992f84cce29501a3c145279ba385f1040a21b73ef0b550db0ea91d,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,2289442823269322,22300781431,22300781431,22300781431,102662
20000042,d4b9246e0ae86a390a814cb215f2122e8532515a8c2b2a79c60dd1dcfa4bdbcd,2024-06-01T22:45:03.176Z,2024-06-01T22:45:11Z,420000000000000,20000000000,20000000000,20000000000,21000
20000042,c971c3174cba89b57b33e623ebb93e833a341f1b03d086dc3fa6734e163004e2,2024-06-01T22:45:09.261Z,2024-06-01T22:45:11Z,450105000000000,15000000000,15000000000,15000000000,30007
20000042,5132cc1d8fdf9b6d7603916788300aa5841d22cd7002451ec191b480a4dbb84f,2024-06-01T22:45:01.069Z,2024-06-01T22:45:11Z,758508000000000,12000000000,12000000000,12000000000,63209
20000042,c6859058d9f3f2861787376607d26de41e380e8a207aad7332f959523e6a98d2,2024-06-01T22:45:01.789Z,2024-06-01T22:45:11Z,709308000000000,12000000000,12000000000,12000000000,59109
20000042,125c035696bb82142c000b274885f56fe29e1e8a357e761af8a618b13de11ed6,2024-06-01T22:45:02.522Z,2024-06-01T22:45:11Z,758508000000000,12000000000,12000000000,12000000000,63209
20000042,81162ef05f6b8bb5078370c48fd2ebe86b4ae0ca2e2b12e73d37585980009a77,2024-06-01T22:45:03.506Z,2024-06-01T22:45:11Z,422004000000000,12000000000,12000000000,12000000000,35167
20000042,e580402111689ab7c149b97a36a25b40d4b22b1af128e06d32a713a41d310be6,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,1828975787502410,16308752110,16308752110,6000000000,161731
20000042,5cb22c03520d3bcd467a675c2fbf5c4eb5654d32beaf528c22e1f81bef656f5f,2024-06-01T22:45:11Z,2024-06-01T22:45:11Z,1711183825524650,16308752110,16308752110,6000000000,151315
20000042,ebf495fc5a0e2018147fd906bf2f2c5d211e586590100e5baccfc12e4f029353,2024-06-01T22:45:10.431Z,2024-06-01T22:45:11Z,1010651217340134,11302042197,11302042197,11302042197,89422
20000042,d28f464b144a659d2635bc2879290722337ed635ce08284054a1b0a2bd2db65c,2024-06-01T22:45:04.783Z,2024-06-01T22:45:11Z,237342886137000,11302042197,11302042197,11302042197,21000
20000042,88812de7a6bca6a60dfba64d795f23fa718aa1492248a627b4083579f1f0afa3,2024-06-01T22:45:03.607Z,2024-06-01T22:45:11Z,237342886137000,11302042197,11302042197,11302042197,21000
20000042,1e48c2e711b472ae9952cd6eca79aa83b02df521627b420eb9315bb500ed6ac4,2024-06-01T22:45:06.393Z,2024-06-01T22:45:11Z,366830383588029,11302042197,11302042197,11302042197,32457
20000042,eb8c557bbdd38c8cafcd5e9185e3ace9ffef36d1c6539fd4600b33c08f64e0b5,2024-06-01T22:45:07.282Z,2024-06-01T22:45:11Z,210000000000000,10000000000,10000000000,10000000000,21000
20000042,b139cf7d170e757f3b4190c5fcbc84839f131be5e63950a3a0d70fc82fdd3528,2024-06-01T22:45:01.202Z,2024-06-01T22:45:11Z,210960000000000,10000000000,10000000000,10000000000,21096
20000042,9d50959f75caf617ef219fe457a1d39c988ce97b6a731c34d22e6de1068a22d1,2024-06-01T22:45:03.936Z,2024-06-01T22:45:11Z,413090000000000,10000000000,10000000000,10000000000,41309
20000042,5edb81f89a4ccf447b6b89654d82c9250fbffb2f0f74cbc7be49f0adae19227c,2024-06-01T22:45:07.432Z,2024-06-01T22:45:11Z,210000000000000,10000000000,10000000000,10000000000,21000
20000043,9f1e320731d36c2be251b96f80eec05315c1e64cd904dd08a0d428e235c43d48,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1745554190741980,5113633660,5113633660,2,341353
20000043,519235451df679ab92638aba9d9b3e378256be19e37c7f572d88805e0d826282,2024-06-01T22:45:22.142Z,2024-06-01T22:45:23Z,3897675000000000,25000000000,25000000000,25000000000,155907
20000043,1cdba32e95c60d70573457ba41c1278f385def3feefc8d37e31b321d6e873667,2024-06-01T22:45:18.316Z,2024-06-01T22:45:23Z,1079807905603856,6708564322,6708564322,19679892,210353
20000043,943ac29ed17bbafbfe78c294e42e0fa1ee7cbfce465e6f60f299ee0e51136f16,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,3679452860423263,20889009841,20889009841,20889009839,176143
20000043,330b5df5309cf84a1877154aa848e5af2f80c1b32e6fba6567f440705b8bc259,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,7775917088695800,56113633660,56113633660,46000000000,152130
20000043,0e693db38e5bbe3edff01db81dcbf65509013a0eee0262764a7f28523215001f,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1711489769747160,10113633660,10113633660,5000000000,169226
20000043,b54188f83f8c3664d1d0c531501707c65f328ec3686e4ff0a503fe4fd22260a5,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1706149771174680,15113633660,15113633660,5000000000,168698
20000043,22b2e453e0c19437c269311a5f3b05336a74273227c9d71067cf1ae47536ea23,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1602710486723157,10593561327,10593561327,5778306178,151291
20000043,1867d8b9017fa9932afd31277440bd1962ec56c170f6429bcebed33ef7b573a0,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1611900819097140,10113633660,10113633660,5000000000,159379
20000043,4cb808789ec3f976a06cbe615460411324b5e836ac39eb581b0b0ebba2684901,2024-06-01T22:45:11.91Z,2024-06-01T22:45:23Z,1866694106308780,10630510298,10630510298,1000000000,305333
20000043,c563aa75f44c253de1a5b00209e07d3fccc81a11e0d7ecd05321f073a4048fbe,2024-06-01T22:45:11.488Z,2024-06-01T22:45:23Z,1336843817897560,6778306178,6778306178,1000000000,218666
20000043,82bb51338e3509c6606397c3dca6304a699ebf4bb4e1334d13fa51fb718f4b11,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,1361537786525631,5840727321,5840727321,5840727321,233111
20000043,cd0ad0312b75677ed0eb0528fb7a743477bd0aaafe68882d87f19adca5937bb8,2024-06-01T22:45:13.825Z,2024-06-01T22:45:23Z,454020554715840,8270963430,8270963430,2000000000,63824
20000043,c7be52c7d00b12fef63ba50b31d947d574292b4642fc9b58f594f3b34f2e3ce2,2024-06-01T22:45:18.462Z,2024-06-01T22:45:23Z,449560306411020,8041964403,8041964403,2000000000,63197
20000043,1fa4a4bee73194c3cc1378f647922a6aa6574a5f593dbd0a2481dee4b6be1304,2024-06-01T22:45:13.084Z,2024-06-01T22:45:23Z,333629418654000,8901377743,8901377743,2000000000,46900
20000043,b4fac69e280763b9cd85cb2acef5b031dc73eb05e745c09aae557f09b91b738a,2024-06-01T22:45:12.802Z,2024-06-01T22:45:23Z,308290655557080,9222882723,9222882723,2000000000,43338
20000043,6bb403b7d58c684d7288e778f1ec7a4abb467a1b4ac46e758a0ea026d15ec564,2024-06-01T22:45:12.804Z,2024-06-01T22:45:23Z,482812041174210,10969102355,10969102355,1059643941,78210
20000043,0eebf8670746c6cf8d8264427321a62c83c2caa166953c1a3d232f971281febf,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,955743033128436,5521143306,5521143306,407509646,173106
20000043,6e23109ebba8316d341fa5342b99da1d7b5da0a69f12aee8660dd415f61e83d3,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,148258041120000,7059906720,7059906720,7059906720,21000
20000043,f0cb47593b01dde65024f09a8fa2c8c27eed9a9ea3e1fb8ffc288c48303adfbf,2024-06-01T22:45:23Z,2024-06-01T22:45:23Z,279302598392580,10175303191,10175303191,2000000000,39263
20000044,84bf7cff91cd690ae8c8bdf600e99e0d999db3edf233bed5a99b07f4b364e326,2024-06-01T22:45:31.528Z,2024-06-01T22:45:35Z,466876061115873,11302042197,11302042197,11302042197,41309
20000044,2fea4e79031cdaf068e8657ae7be5e0ed972ddb6cd6759feb82be7f97e5aa2c2,2024-06-01T22:45:31.572Z,2024-06-01T22:45:35Z,466740436609509,11302042197,11302042197,11302042197,41297
20000044,8d675e48d3c3004219c1d25b521ded98d017917201d9f8bb5254e5fb2b5d37ab,2024-06-01T22:45:31.644Z,2024-06-01T22:45:35Z,448295503744005,11302042197,11302042197,11302042197,39665
20000044,2acde260392c0226328103c4757dab962630c2a125b05ee3daf67c60f82d3e49,2024-06-01T22:45:33.054Z,2024-06-01T22:45:35Z,210000000000000,10000000000,10000000000,10000000000,21000
20000044,74bc2500ad971f5875e7fdabafd296020d4a71e3c4366b34cbb11b1ba52d3fdc,2024-06-01T22:45:24.823Z,2024-06-01T22:45:35Z,469895542493796,19957945717,19957945717,5000000000,47188
20000044,232d6a6f34fb992c37e607b6d7308eaf11a9c874c28426d7e8803bcb0c1ba156,2024-06-01T22:45:30.115Z,2024-06-01T22:45:35Z,195973885212000,12416108458,12416108458,4374144055,21000
20000044,1e569b88e60efce09f7c43ba154de3872f3bc290a1fa4f48ba17d0f6af4177c0,2024-06-01T22:45:23.639Z,2024-06-01T22:45:35Z,514691328112712,9886381853,9886381853,3184744851,63209
20000044,16d1edea0b0bfe86e1998c63b00a9437194377fd85324ce2c8174753f67a5944,2024-06-01T22:45:23.948Z,2024-06-01T22:45:35Z,170996501928000,9886381853,9886381853,3184744851,21000
20000044,c0507a772efc1466f49e4d235cb6b72433eb21e2b3716fd31ad5357fc9b3319c,2024-06-01T22:45:25.528Z,2024-06-01T22:45:35Z,167116860057000,200000000000,200000000000,3000000000,21000
20000044,794379faf95c85747b03626e01cee26863bbe3dbb345bc5736ad73a617cee5ea,2024-06-01T22:45:25.562Z,2024-06-01T22:45:35Z,167116860057000,200000000000,200000000000,3000000000,21000
20000044,126c45a4d7ebf4c383ec246a871d85f06ce91f3bc3cff92ee98493fb56e02c2a,2024-06-01T22:45:23.844Z,2024-06-01T22:45:35Z,167116860057000,102000000000,102000000000,3000000000,21000
20000044,0e1db249aa30be9aad7debcb8583c1ba4e5157fcc583d1ab6442b71aca7f4210,2024-06-01T22:45:23.927Z,2024-06-01T22:45:35Z,360295992337175,102000000000,102000000000,3000000000,45275
20000044,6f86cd694fad8a785350304681b36edc415b2626ae2fa86dc37207be0362199e,2024-06-01T22:45:23.884Z,2024-06-01T22:45:35Z,503013790825853,102000000000,102000000000,3000000000,63209
20000044,fe46c2032c6fed088825f8cdaec689a7a50d4a335038d60968a9de463781f529,2024-06-01T22:45:24.164Z,2024-06-01T22:45:35Z,503013790825853,102000000000,102000000000,3000000000,63209
20000044,8b34b09d8ea82ba30a60cda4406d1bc8dead055c1399154df7ad20aad8be7c26,2024-06-01T22:45:27.881Z,2024-06-01T22:45:35Z,395295027222546,8884659398,8884659398,2691247890,51678
20000044,e155c6f9064ab619f45fa56506f661e06083cadcc9eb6dd7f8e7869db73a67fe,2024-06-01T22:45:31.939Z,2024-06-01T22:45:35Z,160633065747000,8884659398,8884659398,2691247890,21000
20000044,366ebf26b140d820239dafe6df852248c69f58cffa41e8d0555d5b325712a5de,2024-06-01T22:45:26.214Z,2024-06-01T22:45:35Z,562038247178837,12409458414,12409458414,2500000000,75361
20000044,cf5e28b372a1b2b79184263f51884aa95c318d6cb467424a546a786328aa90d1,2024-06-01T22:45:30.244Z,2024-06-01T22:45:35Z,250816119411832,7224382724,7224382724,7224382724,34718
20000044,0ddc69005348603a113621b84674b1c3cb14a27663645908137def7982ed5440,2024-06-01T22:45:29.007Z,2024-06-01T22:45:35Z,289163000000000,7000000000,7000000000,7000000000,41309
20000044,6b893817dea6200a2b615872da38018d65561d6303a60e43dfed08eedb7b0be7,2024-06-01T22:45:33.996Z,2024-06-01T22:45:35Z,325969000000000,7000000000,7000000000,7000000000,46567
20000045,374559232dc38ca00f9b997e51e17eeda751a1c3b6089ecaed66ab6e1385f842,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,4285838046313743,5229992991,5229992991,0,819473
20000045,3bcf4832735bbd71380e1cc0e278e86d13ba429558c33ad48232a28d7bb78f62,2024-06-01T22:45:43.932Z,2024-06-01T22:45:47Z,13148548826348484,11415891434,11415891434,1500000000,1953724
20000045,327d45129fb1ea6dd054c8f006968ec6e4ce3b5d759794ede111767477e2a494,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,2980677605430720,5229992991,5229992991,0,569920
20000045,0013f4979b8f26f8884b443902d15ac5d05ed16a424b354373ce797a0cc8c99c,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,32067421502923676,185229992991,185229992991,175000000000,177925
20000045,9189a7feb893eb0dd1b7d87fec85be4ac87baac0d0bb03b475abab20026b6c51,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,12510635593636722,87229992991,87229992991,77000000000,152142
20000045,c8803db557506039a8671bfcafb14c98c238a17e11e0ef9f14023af733662876,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1594629427028129,32433284440,32433284440,10000000,304319
20000045,02053b1caf7ca1b06001c0a2d2a2287e99e50d6542ac5f11c7261dcd1b8a1327,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,10407098039280112,60229992991,60229992991,50000000000,188432
20000045,930c681dd0420db494f3dab30449659dc93d1db61d4af13124327d95a6c90738,2024-06-01T22:45:35.746Z,2024-06-01T22:45:47Z,11497640000000000,35000000000,35000000000,5000000000,328504
20000045,e769f2fd9e6f97a55e980b48e287270528b3bd999ecb85b99c1fa34abc930ef5,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,3219833998583904,8177929221,8177929221,2000000000,445344
20000045,3be8a98a48af8bae2b4827dabd478e30750ab0dcdfd3039bc70581509a832bda,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,598305968177409,7844989486,7844989486,0,114399
20000045,17e4990ea7926a8d35d07b13bea7b33dcbddd190962171d72ab6341d62cdfd9d,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,585513405321423,6274900051,6274900051,0,111953
20000045,ca381edddcfc131608fdca73235255c75c6dfe58e98bfdb6ee7202127b98b46f,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1664109091678056,5329992991,5329992991,5329992991,312216
20000045,fa9b2b15b993bbef61282761cd5a4e801cd3a268373dbd9a1df50bf2818ab9df,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1273788935189034,9619209880,9619209880,3000000000,154774
20000045,ac3fb306fa77713083e2efd75f35eb2ead69136ec60587554e05b99b4aa6bd30,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1200443237653242,9274900047,9274900047,3000000000,145862
20000045,f14d15ed3f435a55fab5b20df05f104b66d1c04f7e8e839d899277ccb8dadea3,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1557203120394571,7856573378,7856573378,2000000000,215381
20000045,6e7377fdbaa3f1d2aa7356e48580676bd01851a40c01103440e36b3cd76d65b9,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1377798074315897,7856573378,7856573378,2000000000,190567
20000045,2b2630209b88638fe2afdb01ee27ba53bd98ddf68be9b97023ceefd43c291017,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,908103583686960,9602359102,9602359102,3420589844,104976
20000045,92a65b6a3b79c241c78ba185f7506a93dd07c096d84d03dce44db3013dbc8094,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1141131483748503,8040479761,8040479761,2000000000,157833
20000045,bc05273ad589551174bfd43c458c6848537bb2a099528103b8059de3873447af,2024-06-01T22:45:47Z,2024-06-01T22:45:47Z,1187540808757732,8040479761,8040479761,2000000000,164252
20000045,765fbac4d151d68b7fbecf3df2bef1b07a0d7f5e913dfe12a889f3a1365447de,2024-06-01T22:45:43.194Z,2024-06-01T22:45:47Z,980470395295302,7443765006,7443765006,7443765006,131717
20000046,07289727b48a94d9c43af791f025d0011a5c9a9fd6eb1513a25137154a50e173,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,2293830581007336,13350381922,13350381922,0,429544
20000046,8180cb682b35aa41c3c5130e217ad994b6d90cfcdd5f5eb3028dcebed2187974,2024-06-01T22:45:55.416Z,2024-06-01T22:45:59Z,1495086257206130,6588111490,6588111490,2000000000,226937
20000046,01868724eb90746f997b400620c7da5b024803ca3e58113ab3b247bc8fa020c3,2024-06-01T22:45:56.215Z,2024-06-01T22:45:59Z,2036261081653560,5418747701,5418747701,1000000,381240
20000046,924f90ce61dced10c780f35635d76cba4ed5cc3c79289c6b1334c85d8f2a0ab4,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,97247020734966290,243718153997,243718153997,233037848459,407953
20000046,7a1a702f986bcc974f9ed6b78a4841a622270b5edaad3fa1633e358313dee122,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,6413990344644630,20262491414,20262491414,20262491414,316545
20000046,e92e0ac028652417c4087348b9babca9d03dc702ef1560bde5f9a75ab992b1d9,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,1093526007262845,23539468459,23539468459,23539468459,46455
20000046,c98fde6d95df5f416fb9cc45790e57f0fbee5eb5df68650b762603dbe35856ff,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,2612975156822836,23539468459,23539468459,23539468459,111004
20000046,fb7cf089f03655ab1327b76d04742ab320d83151b3671212e8c31e364bede738,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,1093526007262845,23539468459,23539468459,23539468459,46455
20000046,227a4403fc12a9c252e7bc4145fc63b2e52004a1425452d4af0aefc0e541bca6,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,2416844305622448,23539468459,23539468459,23539468459,102672
20000046,e4d331c3c915c22529be3d16b0fc70b9ab79a983ddc220f988d82bc31ba55179,2024-06-01T22:45:55.007Z,2024-06-01T22:45:59Z,1043847399310884,6711743528,6711743528,18516810,194796
20000046,d030b09d9551188e603c1e6b29687defedd5e10bc1aa89b366b84dc8da9d2c3f,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,3268570993406208,18870785376,18870785376,13530632607,173208
20000046,388ecef36da828484a78938684e45a93ebef43ad77b1a931ce726daf4ce83ab3,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,787085116622910,5340152769,5340152769,0,147390
20000046,3d4a3afe629264ef24f2bb31e7566845bebffcd9f9305ab77a3270027b7351df,2024-06-01T22:45:57.821Z,2024-06-01T22:45:59Z,4555489905456600,6922494936,6922494936,19089495,850025
20000046,d892fe44ce69a0c82e500f3069d2b9c3c90ef02b1f9ef5364dc3add6eb496f72,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,2159109578307513,15031708949,15031708949,9691556180,143637
20000046,8c5f294ddc0402946c7716d9feb24120083156e517cde6a164d1723820cfaa81,2024-06-01T22:45:50.817Z,2024-06-01T22:45:59Z,782025776679000,37239322699,37239322699,37239322699,21000
20000046,e9bf16261f6821e979d27a92db571b8224d799760c88367e0b0ede4a002d6505,2024-06-01T22:45:50.243Z,2024-06-01T22:45:59Z,1377759876827724,9758630849,9758630849,3000000000,165196
20000046,8b766c389c07eba4cf7b26412eab1bab43871e94e5d6a907018ac251acb0dfbd,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,629059315882662,5340152769,5340152769,0,117798
20000046,5bb223f8b58a80a1e302b6b1fb622c6384aac5e3f22cfd4b0866f9895da7eb70,2024-06-01T22:45:54.679Z,2024-06-01T22:45:59Z,1386847000000000,7000000000,7000000000,7000000000,198121
20000046,c50dce5b084e65623cfff7fbc7fb8bbbe513a9d6801e993cb56ff4aa677720a1,2024-06-01T22:45:59Z,2024-06-01T22:45:59Z,655077116023200,5886746190,5886746190,546593421,111280
20000046,348a810ac37bdd106f257e4dbefa37471872824e177ac6b2a8a4a1e9fb33876c,2024-06-01T22:45:58.765Z,2024-06-01T22:45:59Z,1935781783583849,11459985982,11459985982,1000000000,305321
20000047,71ca714105253a3ba8634673a393580528e8fc521ca25bcc2b2ef21c7d534294,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,9612545594126310,68181406805,68181406805,58000000000,152142
20000047,612affcd24d750f6b324b26572bd9365a0b4223fddce7f74a7647e016b94e4ec,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,8954448060845430,68181406805,68181406805,58000000000,141726
20000047,7e4890c8df76bb54b6e7a20106b5697361e690eac6508b1e359161ac53bd11bd,2024-06-01T22:46:08.216Z,2024-06-01T22:46:11Z,893158259208660,7400000000,7400000000,352000000,161412
20000047,5707cf932beb83ecc0ad2ea6936e8b0c34484dcb49be3ee02c97a141bbc21d2c,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1117909243805970,12953517010,12953517010,0,215754
20000047,3fc0f212dffc4dc911088ec105ba4a5821ca56f08ea3e27764d51cc124fa57fd,2024-06-01T22:46:01.135Z,2024-06-01T22:46:11Z,836337072613920,5372292920,5372292920,5372292920,155676
20000047,cdb0661e5e4ca6abcbc46703c02f69c4b04792fe918edc4a19fddd4b20bfa2bc,2024-06-01T22:46:05.583Z,2024-06-01T22:46:11Z,242487516433974,8447794013,8447794013,19286294,46626
20000047,38ce932eb5862288e60e97460562fa24ddcddd926edac2fac53bde973d331981,2024-06-01T22:46:09.034Z,2024-06-01T22:46:11Z,1211298630381189,8447794013,8447794013,19286294,232911
20000047,7ef1e4c7e5c5dd5140e7262501815aab1926e98b5112ed0f333b5e84ec19411c,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,8927956297673244,49400444151,49400444151,39037630543,201903
20000047,890eff7145979789d34c1cad9b86b9edfe3638411255a85a1e2ee712dc9aa63d,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1116554633454300,24035187460,24035187460,24035187460,46455
20000047,81a888eb85d33e1e62fe3f72244af5086ca8c50d705a8a42a8c1f59401662b45,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,2668001948809840,24035187460,24035187460,24035187460,111004
20000047,8ab31e08302b444d8bd026bb5f0e7679d46821943b1a04cb05d9d143039fb8e6,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1116554633454300,24035187460,24035187460,24035187460,46455
20000047,02639e73d093c6593ef28f867519ae27413a9fc3f57f9a5ad2da28c148318e03,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,2467740766893120,24035187460,24035187460,24035187460,102672
20000047,dac3f652ad2bdf98b1e7125be30ab1aef7c563ccdc9b8cf18ff316de8fa966dd,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,3649767057870640,25181406805,25181406805,15000000000,180848
20000047,9e57f5819652f1f620b617be7aa8a8286f8b8f1c38ae52c9975c506a319ca087,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1740544407105803,10477191589,10477191589,5649472430,166127
20000047,904f5d2e40ee95dbbe5f185226556d06500f86123a3c77285116c2d3ad14e91f,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,740091422398980,6758630851,6758630851,0,142836
20000047,bd50c82df4938d706577ab23ae6c86d0358a9357ba0ac19573e7b02c3f04ff45,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,3127309695116976,8446611116,8446611116,1000000003,505922
20000047,a871d592c651e104d079651b0811f99dceea1b2e33e5f997be8aa28eb8cf23ae,2024-06-01T22:46:01.138Z,2024-06-01T22:46:11Z,709308000000000,12000000000,12000000000,12000000000,59109
20000047,ceb165b26ddff3016b6336323b68fd72a961d7751fd30f2c61a2b77ef9f179d5,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1421652835338215,8308055458,8308055458,2000000000,197963
20000047,2ac1aa2acdc820c58a90bdd6970348f2451b1db13a9b99b10ca3b49998902134,2024-06-01T22:46:08.386Z,2024-06-01T22:46:11Z,665742000000000,12100000000,12100000000,12100000000,55020
20000047,a658b772ac5857cd8c76dc9d623ebd8d004e07221032f4e7506a3ac1c793844e,2024-06-01T22:46:11Z,2024-06-01T22:46:11Z,1785977148275944,6541417844,6541417844,6541417844,273026
20000048,aa134dfc3e471c75fd897a043793077bea842c895891c9784e4817b7b84df86a,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,1730697715731838,5155934578,5155934578,0,335671
20000048,a97166e5282afc8713cf0b0174683270e97cc193346c47522669bd614816ca1f,2024-06-01T22:46:17.151Z,2024-06-01T22:46:23Z,238822797241758,5253342433,5253342433,1000000,46311
20000048,0a74671ddda59f9603489865f6d1af75b58314c02dc19db7a2abdb633045cc72,2024-06-01T22:46:17.377Z,2024-06-01T22:46:23Z,854065720135470,5248880899,5248880899,1000000,165615
20000048,692c3244a35793e086e5926d14a6c9d585a2605d36490a5fe679056a2640d572,2024-06-01T22:46:19.078Z,2024-06-01T22:46:23Z,790039696605264,6370000000,6370000000,80000000,150888
20000048,e7e34f1187395bb663a6097059b6d171f4e8bce66f4653750d2f72edf895f913,2024-06-01T22:46:19.173Z,2024-06-01T22:46:23Z,792394787752768,7079007348,7079007348,18516810,153136
20000048,c45fe259e616942ac76450c7be27f91cabd924d6cc6e1e4dbfc157ae69f330b4,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,9157533334368804,29408754783,29408754783,29408754783,311388
20000048,9b0349c6adaf53bf82ced304f4cbc4a8ac995c3ad987fc226a73b356109e680d,2024-06-01T22:46:17.811Z,2024-06-01T22:46:23Z,430457887589970,16000000000,16000000000,2770007009,54310
20000048,84ff7ac925ffcc333d978a78d524b7c826ac501b1101a98b8d0082f700f0c839,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,633102834799556,7916043628,7916043628,1368006714,97043
20000048,a34548d5b68cd7c1331eb19fdd53d565053dd5c035e916043a6f4aa056ee1c2f,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,727546065569480,9438425308,9438425308,2200000002,98906
20000048,1831d6df8cae56124dacc1f72fa1171f526617ea06ed49244a83388a2bba7c82,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,3743701926172903,23212368686,23212368686,11606184343,223343
20000048,d24b45e572582feff42f11574c33ef47e89f5f664ed9c4cf41dc1b87903eebee,2024-06-01T22:46:23Z,2024-06-01T22:46:23Z,2638193531992460,20155934578,20155934578,10000000000,174070
